species_id;GBIF_species_id;GBIF_species_name
30835;7199650;Cicindela tranquebarica
30836;2439386;Thomomys monticola
30837;4284072;Clupea pallasii
30838;2592651;Pachnolepia pruinata
30839;1158146;Crossidius punctatus
30840;7433737;Heterobasidion occidentale
30841;2335544;Sebastes carnatus
30842;3053932;Thelypodiopsis purpusii
30843;1336567;Megachile mucida
30844;10163903;Ctenophora pulchella
30845;2284887;Dentalium neohexagonum
30846;5415053;Forsythia viridissima
30847;5857892;Lottia persona
30848;5173127;Phidippus californicus
30849;5241594;Asterophora parasitica
30850;3188812;Oenothera howardii
30851;3033638;Coptis laciniata
30852;2033565;Draeculacephala inscripta
30853;3397574;Ramboldia russula
30854;7319302;Dryopteris cycadina
30855;3082267;Cornus glabrata
30856;4299885;Papilio indra
30857;1803134;Ptychoglene phrada
30858;2728237;Carex brunnescens
30859;9502850;Rena dissecta
30860;2014094;Euglyptoneura robusta
30861;2882485;Kalmiopsis leachiana
30862;6004086;Agrilus vittaticollis
30863;3214791;Physarum bitectum
30864;2436006;Sorex palustris
30865;1071854;Lichnanthe rathvoni
30866;1729632;Ceuthophilus fossor
30867;4984826;Crisularia turrita
30868;2014375;Neophyllura arbuticola
30869;6420965;Nama aretioides
30870;8422386;Cortinarius anomalovelatus
30871;9258547;Sporobolus montevidensis
30872;1774929;Gonodes liquida
30873;2021058;Cimex pilosellus
30874;2726725;Carex rostrata
30875;2512861;Guepiniopsis buccina
30876;5613197;Phaseolus texensis
30877;5285243;Pinus canariensis
30878;7930134;Hypomyces aurantius
30879;1151986;Eupogonius pauper
30880;2147216;Arctosa sanctaerosae
30881;5241804;Tricholoma terreum
30882;3427622;Heterodermia echinata
30883;8115471;Ranunculus acris
30884;3367697;Craterellus foetidus
30885;9434577;Rindgea prolificata
30886;2722803;Carex festucacea
30887;1939964;Albuna pyramidalis
30888;5238485;Ramaria rubiginosa
30889;5709258;Iva frutescens
30890;5971677;Pinnotheres ostrea
30891;1343820;Nomada vincta
30892;7393329;Cucurbita moschata
30893;2538608;Cuphophyllus lacmus
30894;8452872;Dasymutilla pseudopappus
30895;6157717;Coleonyx variegatus
30896;3330164;Flammulaster carpophilus
30897;7442655;Asplenium bradleyi
30898;9713423;Rubroboletus eastwoodiae
30899;7226459;Penstemon acuminatus
30900;3053197;Rorippa palustris
30901;6431407;Panicum virgatum
30902;5665311;Viola banksii
30903;1656166;Machimus lecythus
30904;3888584;Hedeoma costata
30905;7230662;Juniperus communis
30906;1797521;Catocala junctura
30907;3169699;Amsonia palmeri
30908;8334613;Ranunculus californicus
30909;1043647;Egius platycephalus
30910;2928242;Phacelia glabra
30911;7950103;Moneilema blapsides
30912;1019477;Brachoria ochra
30913;2640897;Scenedesmus obtusus
30914;1847356;Dichomeris fistuca
30915;1854921;Amydria margoriella
30916;8275443;Ceanothus decornutus
30917;2724348;Carex bella
30918;1850962;Chionodes fondella
30919;2538727;Hygrophorus agathosmus
30920;4292830;Stenaspis verticalis
30921;4236608;Symphyotrichum subulatum
30922;5243240;Lycoperdon molle
30923;2459246;Cemophora coccinea
30924;2646669;Netrium digitus
30925;7872027;Harpalus katiae
30926;1880471;Heliothelopsis costipunctalis
30927;5241371;Pluteus admirabilis
30928;1780676;Paectes abrostolella
30929;7243682;Psathyrella ellenae
30930;2535000;Coprinopsis marcescibilis
30931;1981718;Dichordophora phoenix
30932;10014119;Lipocosma adelalis
30933;1743768;Celypha cespitana
30934;1341661;Triepeolus distinctus
30935;6432880;Elymus virginicus
30936;2008690;Sinea rileyi
30937;3088931;Logfia arizonica
30938;2684803;Juniperus scopulorum
30939;1325618;Dorymyrmex flavus
30940;3170669;Castilleja organorum
30941;5051384;Argia harknessi
30942;2889841;Arceuthobium oxycedri
30943;6331964;Entoloma pigmentosipes
30944;8574803;Platanthera hookeri
30945;1972936;Spargania aurata
30946;6391908;Koenigia polystachya
30947;5051894;Stylurus ivae
30948;2170293;Admestina tibialis
30949;6948843;Herthania concinna
30950;3189718;Plantago australis
30951;5071343;Helophilus latifrons
30952;6396309;Lappula occidentalis
30953;3796914;Solanum pseudogracile
30954;2753371;Lilium formosanum
30955;2927054;Salvia regla
30956;7225566;Boechera breweri
30957;2382615;Anisotremus surinamensis
30958;5127631;Glyphodes sibillalis
30959;9850135;Salebriaria squamopalpiella
30960;2593230;Trichobolus zukalii
30961;7615532;Psen erythropoda
30962;5260486;Umbilicaria deusta
30963;8498650;Helminthosphaeria clavariarum
30964;4271324;Lomatium nevadense
30965;2594803;Wynnella silvicola
30966;8102648;Vesper montanus
30967;1049184;Capraita sexmaculata
30968;5347599;Genista linifolia
30969;8109871;Conocephalus attenuatus
30970;3171427;Penstemon gracilentus
30971;2063291;Otiocerus wolfii
30972;6175094;Sturnella magna
30973;2704007;Muhlenbergia montana
30974;5242510;Psilocybe cubensis
30975;5341187;Myosotis alpestris
30976;1797478;Catocala alabamae
30977;6003312;Acmaeodera quadrivittata
30978;2594765;Helvella lacunosa
30979;2073024;Sitobion fragariae
30980;5249287;Auricularia cornea
30981;3119169;Helianthus porteri
30982;8908724;Cisthene striata
30983;2725816;Carex vaginata
30984;3731454;Penstemon procerus
30985;2688178;Selaginella douglasii
30986;1840553;Agonopterix argillacea
30987;7824043;Verbena neomexicana
30988;3735575;Penstemon davidsonii
30989;2557550;Ustilago bullata
30990;3923251;Clematis carrizoensis
30991;6003391;Phaenops gentilis
30992;3666885;Oenothera elata
30993;3188884;Oenothera oakesiana
30994;2008161;Perigenes similis
30995;2578559;Golovinomyces sordidus
30996;1314176;Xenomyrmex floridanus
30997;8460163;Dasymutilla arenivaga
30998;1539493;Ceriana bellardii
30999;1877643;Lepidomys irrenosa
31000;5389074;Solidago leavenworthii
31001;1594113;Gliaspilota glutinosa
31002;3193746;Ditylum brightwellii
31003;1033419;Psephenus herricki
31004;8281671;Hymenosporum flavum
31005;3086252;Pisonia rotundata
31006;3170600;Castilleja suksdorfii
31007;2431544;Plethodon variolatus
31008;2285648;Modiolus rectus
31009;2533674;Gymnopilus junonius
31010;3140419;Lactuca pulchella
31011;7565449;Crassula aquatica
31012;5243296;Tulostoma brumale
31013;2682864;Diphyscium foliosum
31014;7219449;Lewisia rediviva
31015;1035636;Apenes lucidula
31016;1656836;Proctacanthus brevipennis
31017;1043478;Coelophora inaequalis
31018;1846439;Ornativalva erubescens
31019;8077611;Collinsia greenei
31020;1162860;Phausis reticulata
31021;2059425;Oecleus perpictus
31022;5388994;Solidago macrophylla
31023;5867166;Isodelphax basivitta
31024;7490810;Chorizanthe minutiflora
31025;2706113;Andropogon brachystachyus
31026;1750924;Acrocercops astericola
31027;2704052;Muhlenbergia arenacea
31028;6288858;Galium stebbinsii
31029;3098656;Stylocline intertexta
31030;2721803;Rhynchospora globularis
31031;2891617;Erodium brachycarpum
31032;2147541;Trebacosa marxi
31033;3856440;Viburnum rafinesquianum
31034;4220461;Ericameria nauseosa
31035;10135190;Zomaria rosaochreana
31036;7811808;Okanagana nigriviridis
31037;2227345;Cambarus gentryi
31038;2170768;Habronattus notialis
31039;5192517;Opalia montereyensis
31040;2964591;Lupinus cumulicola
31041;5261391;Psora globifera
31042;5899095;Entoloma subcarneum
31043;2669112;Sphagnum cuspidatum
31044;7377875;Saygorytes phaleratus
31045;5164882;Vella americana
31046;7700652;Campeloma crassula
31047;2305508;Nassarina penicillata
31048;3192403;Fragilaria crotonensis
31049;2057848;Bruchomorpha oculata
31050;1323469;Tetramorium tsushimae
31051;2149055;Castianeira trilineata
31052;1450291;Telmatogeton alaskensis
31053;4300384;Strymon albata
31054;3372981;Coleosporium vernoniae
31055;2710884;Cyperus blepharoleptos
31056;5171197;Mastophora cornigera
31057;2292828;Tegula montereyi
31058;8196495;Asemum striatum
31059;1662421;Diogmites platypterus
31060;1711635;Agymnastus ingens
31061;7539798;Beta vulgaris
31062;3194062;Aulacoseira granulata
31063;6026422;Cymopterus glomeratus
31064;2754573;Dioscorea villosa
31065;2723156;Carex diandra
31066;5689722;Rhodiola pachyclada
31067;3098664;Phoebanthus grandiflora
31068;5466942;Cantharellus tabernensis
31069;2717220;Eleocharis baldwinii
31070;3107987;Senecio sylvaticus
31071;4301300;Androloma maccullochii
31072;1037095;Pasimachus marginatus
31073;5244509;Clavaria rosea
31074;1766515;Oligia rampartensis
31075;1874194;Acrobasis comptoniella
31076;2714637;Cyperus lancastriensis
31077;2015321;Metatrioza neotriozella
31078;7609650;Bicyrtes viduatus
31079;5283421;Anomodon rostratus
31080;2288309;Elliptio arctata
31081;9300456;Zosterops japonicus
31082;1776850;Dypterygia dolens
31083;2767703;Brodiaea elegans
31084;2362203;Notropis maculatus
31085;3152478;Sphaeralcea laxa
31086;1591769;Opomydas townsendi
31087;8101165;Erythranthe androsacea
31088;2610201;Caloplaca impolita
31089;2170858;Habronattus amicus
31090;1552379;Cerodontha dorsalis
31091;2513945;Chrysomyxa arctostaphyli
31092;9072099;Honckenya peploides
31093;7829776;Solidago elongata
31094;1429966;Somatochlora albicincta
31095;8097905;Gliophorus irrigatus
31096;2168096;Tutelina similis
31097;7222267;Antennaria parlinii
31098;2538807;Hygrophorus russula
31099;1761076;Hada sutrina
31100;5415383;Ruellia nudiflora
31101;2226132;Alpheus heterochaelis
31102;8811277;Neoptilia tora
31103;4988794;Cychrus tuberculatus
31104;5334334;Polygonum minimum
31105;3034378;Oreoxis alpina
31106;5244323;Mucronella calva
31107;7308690;Salvia lavanduloides
31108;7778764;Anisotoma discolor
31109;1142693;Brachyleptura dehiscens
31110;5887170;Onesia vulgaris
31111;6173901;Melospiza georgiana
31112;1951334;Oarisma edwardsii
31113;1420270;Liothrips ilex
31114;1774792;Amyna bullula
31115;4167806;Arctostaphylos manzanita
31116;1759634;Lithophane amanda
31117;5380903;Tetracoccus fasciculatus
31118;3113529;Cirsium lecontei
31119;5243305;Tulostoma fimbriatum
31120;2234822;Daphnia magna
31121;5232118;Glaucidium brasilianum
31122;3087188;Ratibida tagetes
31123;1598323;Blaesodiplosis canadensis
31124;2066124;Crepusia fuliginosa
31125;10319860;Polykatianna sminthurinus
31126;5366568;Potentilla paradoxa
31127;3169989;Frasera puberulenta
31128;8751100;Feralia major
31129;3047493;Halimolobos jaegeri
31130;1785733;Feltia subgothica
31131;5422479;Laminaria digitata
31132;3118758;Encelia resinifera
31133;2381384;Acanthemblemaria aspera
31134;3147966;Verbesina lindheimeri
31135;1786567;Eueretagrotis attentus
31136;2122282;Dicyrtomina minuta
31137;1035202;Amara pennsylvanica
31138;2024413;Cyrtolobus fenestrata
31139;2345666;Brotula barbata
31140;7223380;Symphyotrichum patens
31141;5341381;Scutellaria muriculata
31142;7978464;Phoradendron leucarpum
31143;1042697;Symbiotes gibberosus
31144;4988363;Calathus fuscipes
31145;2725214;Carex willdenowii
31146;3172405;Utricularia floridana
31147;4295426;Chromatomyia tiarellae
31148;2889613;Eriogonum coloradense
31149;2716036;Cyperus setigerus
31150;1701293;Chloealtis conspersa
31151;6128918;Pepsis grossa
31152;5384726;Paronychia fastigiata
31153;3219420;Nostoc caeruleum
31154;3872490;Cleomella arborea
31155;1956098;Semaeopus ella
31156;6169922;Anaxyrus debilis
31157;2226749;Scyra acutifrons
31158;7225471;Vicia villosa
31159;3666637;Camissoniopsis ignota
31160;5706691;Sciurus carolinensis
31161;1702462;Oedaleonotus phryneicus
31162;5144935;Scopula cacuminaria
31163;2520456;Fomitiporia robusta
31164;6173175;Passerella megarhyncha
31165;2552960;Aleurodiscus amorphus
31166;6363386;Cerastium velutinum
31167;2079274;Elasmostethus atricornis
31168;9015499;Xylodon radula
31169;3992178;Spinulum annotinum
31170;5223738;Arizona elegans
31171;1428522;Celithemis martha
31172;6015253;Boletus nobilissimus
31173;1019459;Brachoria initialis
31174;7394852;Iphthiminus serratus
31175;9766765;Aceria genistae
31176;5145238;Scopula aemulata
31177;9769332;Pechalius dentiger
31178;7871428;Stuckenia pectinata
31179;3064079;Euphorbia radians
31180;2538630;Hygrocybe chlorophana
31181;2020020;Aradus acutus
31182;1980247;Dichorda rectaria
31183;4007406;Androsace lehmanniana
31184;1796181;Apamea cogitata
31185;2928790;Cestrum aurantiacum
31186;4149456;Sporobolus pyramidalis
31187;7922809;Spizelloides arborea
31188;4301819;Amblyscirtes aenus
31189;2883096;Rhododendron oblongifolium
31190;2545043;Phlebia rufa
31191;7282182;Cereus jamacaru
31192;1046283;Pyrota concinna
31193;9285965;Caripeta pulcherrima
31194;1592688;Asphondylia neomexicana
31195;9432438;Idia julia
31196;5347084;Astragalus zionis
31197;7225283;Astragalus missouriensis
31198;2864290;Triantha occidentalis
31199;4013040;Empetrum eamesii
31200;3213486;Lycogala epidendrum
31201;1568929;Physocephala burgessi
31202;5240101;Coniophora puteana
31203;1846971;Dichomeris juncidella
31204;1144357;Cortodera cubitalis
31205;7065818;Erigeron strigosus
31206;5376844;Lepidium montanum
31207;1780393;Elaphria trolia
31208;9814785;Conibius gagates
31209;2609344;Heterodermia albicans
31210;3033130;Thalictrum debile
31211;3106602;Rayjacksonia annua
31212;3756077;Chenopodium giganteum
31213;6412477;Salvia dorrii
31214;9248329;Pseudorthosia variabilis
31215;4988249;Selenophorus palliatus
31216;3171837;Triphysaria micrantha
31217;5488058;Xylaria curta
31218;6158911;Xantusia riversiana
31219;2925739;Plagiobothrys collinus
31220;2714386;Cyperus retrofractus
31221;2705116;Panicum hallii
31222;2227374;Cambarus longulus
31223;2332084;Botrylloides niger
31224;1677412;Micropeza nitidor
31225;5812129;Tomarus gibbosus
31226;2010051;Cylapus tenuicornis
31227;7649603;Fragaria cascadensis
31228;5201509;Liparis mucosus
31229;1128623;Coenopoeus palmeri
31230;2727256;Carex lupuliformis
31231;4504803;Myzinum maculatum
31232;2464899;Boa constrictor
31233;1847937;Battaristis cyclella
31234;7333983;Crassula multicava
31235;1956597;Erannis vancouverensis
31236;1862800;Hyles robertsi
31237;1699162;Melanoplus regalis
31238;2537471;Tetrapyrgos subdendrophora
31239;1522318;Prochyliza xanthostoma
31240;1019227;Boraria deturkiana
31241;1775692;Annaphila depicta
31242;1660807;Laphria canis
31243;6299945;Senecio fremontii
31244;2964457;Lupinus excubitus
31245;9501053;Hylaeus mesillae
31246;1046298;Pyrota invita
31247;7194026;Phocoena phocoena
31248;5371703;Actaea ludovici
31249;3989811;Lythrum alatum
31250;3948839;Ferocactus hamatacanthus
31251;3171843;Capraria mexicana
31252;8282529;Acer negundo
31253;7976978;Melampsora epitea
31254;4276983;Frullania nisquallensis
31255;1860184;Brenthia pavonacella
31256;6004063;Agrilus huachucae
31257;2704261;Poa palustris
31258;5273449;Ulva taeniata
31259;3001748;Vauquelinia corymbosa
31260;1835438;Semioscopis inornata
31261;5152824;Lygus hesperus
31262;3170574;Castilleja plagiotoma
31263;1759621;Lithophane petulca
31264;5407147;Annona cherimola
31265;1747182;Argyrotaenia ivana
31266;3215205;Arcyria oerstedii
31267;4995782;Strategus splendens
31268;5426207;Trichia persimilis
31269;5203667;Fundulus nottii
31270;3412864;Lobothallia radiosa
31271;5384776;Silene menziesii
31272;6158910;Xantusia riversiana
31273;5192081;Elysia crispata
31274;1950654;Heliopyrgus domicella
31275;1478312;Xanthoepalpus bicolor
31276;1704458;Dichromorpha elegans
31277;2287076;Mytilopsis leucophaeata
31278;4988908;Lebia grandis
31279;3056386;Acalypha virginica
31280;1421097;Ctenolepisma ciliata
31281;5227796;Phasianus colchicus
31282;9766202;Stenomorpha obsoleta
31283;8151560;Erythranthe barbata
31284;2702451;Dichanthium sericeum
31285;3171612;Penstemon havardii
31286;2335518;Sebastes chlorostictus
31287;9104248;Ligurotettix coquilletti
31288;2964047;Lupinus aridus
31289;9363791;Bathytoshia centroura
31290;1711567;Cratypedes lateritius
31291;3779284;Elytraria caroliniensis
31292;3616339;Rauvolfia sumatrana
31293;1554163;Amauromyza pleuralis
31294;2781103;Hemerocallis lilioasphodelus
31295;1786455;Pseudorthodes vecors
31296;2722302;Carex subviridula
31297;1786036;Metaxaglaea viatica
31298;3171571;Penstemon clutei
31299;5384328;Amaranthus australis
31300;5372408;Vitis monticola
31301;8173552;Stizoides renicinctus
31302;5830697;Lithospermum helleri
31303;9234885;Oncocnemis barnesii
31304;4271177;Rumex californicus
31305;1796100;Apamea verbascoides
31306;2889693;Eriogonum cernuum
31307;5087914;Trupanea bisetosa
31308;1085967;Bolbocerosoma pusillum
31309;6069337;Chloropyron maritimum
31310;3814782;Eremogone ferrisiae
31311;2508124;Tubulanus polymorphus
31312;2929362;Solanum capsicoides
31313;5704671;Solidago multiradiata
31314;2703056;Hilaria belangeri
31315;2926165;Cryptantha microstachys
31316;2705501;Glyceria acutiflora
31317;3647414;Glossopetalon spinescens
31318;7782424;Trichoderma leucopus
31319;1887558;Sisyracera inabsconsalis
31320;2376636;Rhinogobiops nicholsii
31321;7734292;Schreckensteinia festaliella
31322;3042040;Caulanthus amplexicaulis
31323;4277566;Fossombronia longiseta
31324;5303439;Callisia rosea
31325;2020321;Hebrus burmeisteri
31326;2762950;Musa balbisiana
31327;3189744;Plantago sparsiflora
31328;1816916;Didasys belae
31329;5190875;Mesodon normalis
31330;1655989;Machimus polyphemi
31331;5173171;Phidippus phoenix
31332;2890628;Geranium carolinianum
31333;5346657;Astragalus nudisiliquus
31334;7798822;Iris verna
31335;5008491;Scyphophorus acupunctatus
31336;7070291;Carex tonsa
31337;2296127;Helminthoglypta cypreophila
31338;2703974;Muhlenbergia asperifolia
31339;1315824;Cyphomyrmex wheeleri
31340;3171572;Penstemon nudiflorus
31341;2599738;Trapelia placodioides
31342;2666963;Constantinea rosa-marina
31343;7226415;Castilleja purpurea
31344;2020671;Corythucha arcuata
31345;2116640;Lernaeodiscus porcellanae
31346;2879272;Quercus garryana
31347;5126177;Daulia arizonensis
31348;2292308;Catriona gymnota
31349;2784534;Ponthieva racemosa
31350;7065953;Eupatorium rotundifolium
31351;9764223;Coelocnemis magna
31352;2523487;Rickenella swartzii
31353;6519857;Doris odhneri
31354;2650954;Arachniodes simplicior
31355;3880696;Nemacladus longiflorus
31356;2122340;Dicyrtoma maculosa
31357;6128436;Amphibalanus reticulatus
31358;1341823;Melitoma taurea
31359;2725182;Carex densa
31360;1882219;Loxostegopsis curialis
31361;2012201;Largus davisi
31362;1551836;Phytomyza ranunculoides
31363;5426741;Microcystis wesenbergii
31364;2688531;Huperzia porophila
